Case Number,Case Subtype,Case File Date,Claim Amount,Case Status,Next Hearing Desc,Next Hearing Date,Disposition Desc,Disposition Date,Judgment Text,Judgment Date,Judgment Amount,Attorney Fees,Court Costs,Pre-Judg Int Rate,Post-Judg Int Rate,PATT,DATT,JFP,JFD
241200206672,Small Claims,06/05/2024,10330.5,Active,Mediation,10/18/2024,,,,,,,,,,1,1,,
241200206695,Eviction,06/04/2024,9136.0,Dismissed,Eviction Docket,06/25/2024,Non-suited or Dismissed by Plaintiff (OCA),06/25/2024,,,,,,,,0,0,,
241200206779,Debt Claim,06/05/2024,3069.66,Active,,,,,,,,,,,,1,0,,
241200206862,Small Claims,06/05/2024,14000.0,Active,,,,,,,,,,,,0,1,,
241200206905,Small Claims,06/05/2024,20000.0,Active,Mediation,10/18/2024,,,,,,,,,,1,1,,
241200207064,Small Claims,06/05/2024,18000.0,Active,Mediation,10/11/2024,,,,,,,,,,0,0,,
241200208120,Debt Claim,06/05/2024,5501.36,Dismissed,Intent to Dismiss for Want of Prosecution,08/23/2024,Dismissed for Want of Prosecution (OCA),08/23/2024,,,,,,,,1,0,,
241200208157,Occupational Driver 's License,06/05/2024,,Disposed,,,Occupational Drivers License Granted (OCA),06/13/2024,,,,,,,,1,0,,
241200208185,Occupational Driver 's License,06/05/2024,,Disposed,,,Occupational Drivers License Granted (OCA),06/12/2024,,,,,,,,1,0,,
241200208237,Small Claims,06/05/2024,2137.5,Active,,,,,,,,,,,,1,0,,
241200208489,Small Claims,06/06/2024,10927.98,Active,,,,,,,,,,,,1,0,,
241200208540,Debt Claim,06/06/2024,7342.68,Active,,,,,,,,,,,,1,0,,
241200208835,Small Claims,06/06/2024,3799.99,Dismissed,Intent to Dismiss for Want of Prosecution,08/16/2024,Dismissed for Want of Prosecution (OCA),08/16/2024,,,,,,,,0,0,,
241200208860,Occupational Driver 's License,06/06/2024,,Disposed,,,Occupational Drivers License Granted (OCA),06/06/2024,,,,,,,,1,0,,
241200208868,Occupational Driver 's License,06/06/2024,,Disposed,,,Occupational Drivers License Granted (OCA),06/26/2024,,,,,,,,1,0,,
241200208925,Small Claims,06/06/2024,6187.36,Disposed,Intent to Dismiss for Want of Prosecution,09/13/2024,All Other Dispositions (OCA),08/20/2024,,,,,,,,1,0,,
241200208975,Small Claims,06/06/2024,5292.12,Active,,,,,,,,,,,,1,0,,
241200208987,Eviction,06/06/2024,1988.0,Disposed,Eviction Docket,06/25/2024,Trial or Hearing by Judge (OCA),06/25/2024,Final Judgment,06/25/2024,1822.0,0.0,204.0,0.0,8.5,0,0,0.0,0.0
241200209012,Small Claims,06/06/2024,2594.41,Active,,,,,,,,,,,,0,0,,
241200209032,Small Claims,06/06/2024,5450.0,Active,,,,,,,,,,,,0,0,,
241200209060,Small Claims,06/06/2024,3000.0,Active,,,,,,,,,,,,0,0,,
241200209945,Debt Claim,06/06/2024,20000.0,Active,,,,,,,,,,,,1,0,,
241200209948,Debt Claim,06/07/2024,3678.39,Active,,,,,,,,,,,,1,0,,
241200210381,Debt Claim,06/07/2024,5000.0,Active,,,,,,,,,,,,0,0,,
241200210390,Debt Claim,06/07/2024,2728.05,Active,,,,,,,,,,,,0,0,,
241200210444,Eviction,06/07/2024,0.0,Dismissed,Intent to Dismiss for Want of Prosecution,06/25/2024,Non-suited or Dismissed by Plaintiff (OCA),06/24/2024,,,,,,,,0,0,,
241200210485,Eviction,06/07/2024,2100.0,Dismissed,Eviction Docket,06/25/2024,Non-suited or Dismissed by Plaintiff (OCA),06/24/2024,,,,,,,,0,0,,
241200210489,Small Claims,06/07/2024,20000.0,Disposed,Motion Docket,08/21/2024,All Other Dispositions (OCA),08/21/2024,,,,,,,,0,0,,
241200210493,Small Claims,06/07/2024,20000.0,Active,,,,,,,,,,,,0,0,,
241200210626,Eviction,06/07/2024,0.0,Active,Eviction Docket,09/10/2024,,,,,,,,,,0,0,,
241200210633,Eviction,06/07/2024,0.0,Disposed,Eviction Docket,06/25/2024,All Other Dispositions (OCA),06/25/2024,,,,,,,,0,1,,
241200210850,Debt Claim,06/07/2024,7955.35,Active,,,,,,,,,,,,1,0,,
241200212441,Debt Claim,06/07/2024,11434.51,Dismissed,Intent to Dismiss for Want of Prosecution,08/23/2024,Non-suited or Dismissed by Plaintiff (OCA),07/01/2024,,,,,,,,1,0,,
241200212453,Debt Claim,06/07/2024,6844.91,Active,,,,,,,,,,,,1,0,,
241200212459,Debt Claim,06/07/2024,9464.15,Active,,,,,,,,,,,,1,0,,
241200212475,Debt Claim,06/10/2024,3500.0,Active,Judge Trial,11/04/2024,,,,,,,,,,0,0,,
241200212819,Eviction,06/10/2024,3750.0,Disposed,Eviction Docket,06/25/2024,All Other Dispositions (OCA),06/25/2024,,,,,,,,0,0,,
241200213268,Eviction,06/10/2024,9800.0,Disposed,Mediation,07/31/2024,Agreed Judgment (OCA),07/31/2024,Agreed Judgment,07/31/2024,0.0,0.0,0.0,0.0,,1,1,0.0,0.0
241200213416,Eviction,06/10/2024,,Dismissed,Intent to Dismiss for Want of Prosecution,06/25/2024,Non-suited or Dismissed by Plaintiff (OCA),06/11/2024,,,,,,,,0,0,,
241200213459,Eviction,06/10/2024,1736.0,Dismissed,Eviction Docket,06/25/2024,Non-suited or Dismissed by Plaintiff (OCA),06/24/2024,,,,,,,,0,0,,
241200213499,Eviction,06/10/2024,1360.0,Dismissed,Eviction Docket,06/25/2024,Non-suited or Dismissed by Plaintiff (OCA),06/24/2024,,,,,,,,0,0,,
241200213510,Eviction,06/10/2024,1100.0,Dismissed,Eviction Docket,06/25/2024,Non-suited or Dismissed by Plaintiff (OCA),06/24/2024,,,,,,,,0,0,,
241200213519,Eviction,06/10/2024,446.33,Dismissed,Eviction Docket,06/25/2024,Non-suited or Dismissed by Plaintiff (OCA),06/24/2024,,,,,,,,0,0,,
241200213580,Eviction,06/10/2024,1035.0,Disposed,Eviction Docket,06/25/2024,All Other Dispositions (OCA),06/25/2024,,,,,,,,0,0,,
241200213622,Eviction,06/10/2024,,Disposed,,,All Other Dispositions Except Dismissal (OCA),06/11/2024,,,,,,,,0,0,,
241200213643,Eviction,06/10/2024,,Disposed,,,All Other Dispositions Except Dismissal (OCA),06/11/2024,,,,,,,,0,0,,
241200213664,Eviction,06/10/2024,,Disposed,,,All Other Dispositions Except Dismissal (OCA),06/11/2024,,,,,,,,0,0,,
241200213678,Eviction,06/10/2024,2671.01,Dismissed,Eviction Docket,06/25/2024,Non-suited or Dismissed by Plaintiff (OCA),06/25/2024,,,,,,,,0,0,,
241200213859,Small Claims,06/10/2024,5000.0,Active,Mediation,09/27/2024,,,,,,,,,,0,0,,
241200213928,Small Claims,06/10/2024,3065.0,Active,Mediation,09/27/2024,,,,,,,,,,0,0,,
241200213999,Small Claims,06/10/2024,10000.0,Active,Intent to Dismiss for Want of Prosecution,07/19/2024,,,,,,,,,,0,0,,
241200214721,Eviction,06/10/2024,4240.0,Disposed,Eviction Docket,06/25/2024,Default Judgment (OCA),06/25/2024,Default Judgment,06/25/2024,3886.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200214938,Small Claims,06/10/2024,1982.71,Active,Intent to Dismiss for Want of Prosecution,08/02/2024,,,,,,,,,,1,0,,
241200215384,Eviction,06/11/2024,1606.0,Disposed,Eviction Docket,06/25/2024,All Other Dispositions (OCA),06/25/2024,,,,,,,,0,0,,
241200215406,Eviction,06/11/2024,1344.0,Disposed,Eviction Docket,06/25/2024,Default Judgment (OCA),06/25/2024,Final Judgment,06/25/2024,1760.0,0.0,204.0,0.0,8.5,0,0,0.0,0.0
241200215408,Eviction,06/11/2024,1855.0,Disposed,Eviction Docket,06/25/2024,Default Judgment (OCA),06/25/2024,Default Judgment,06/25/2024,2429.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200215785,Eviction,06/11/2024,4200.0,Disposed,Eviction Docket,06/25/2024,Default Judgment (OCA),06/25/2024,Default Judgment,06/25/2024,3966.0,204.0,0.0,0.0,8.5,0,0,0.0,0.0
241200215795,Eviction,06/11/2024,1725.0,Disposed,Eviction Docket,06/25/2024,All Other Dispositions (OCA),06/25/2024,,,,,,,,0,0,,
241200215800,Eviction,06/11/2024,1680.0,Appeal,Eviction Docket,06/25/2024,Appeal Filed,07/01/2024,Default Judgment,06/25/2024,2280.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200215816,Debt Claim,06/10/2024,6114.09,Active,,,,,,,,,,,,1,1,,
241200215820,Debt Claim,06/10/2024,4690.23,Dismissed,Intent to Dismiss for Want of Prosecution,07/25/2024,Dismissed for Want of Prosecution (OCA),07/25/2024,,,,,,,,1,0,,
241200215834,Debt Claim,06/10/2024,2544.51,Active,Motion Docket,08/21/2024,,,,,,,,,,1,1,,
241200215853,Debt Claim,06/10/2024,4852.01,Active,,,,,,,,,,,,1,1,,
241200215855,Debt Claim,06/10/2024,2558.98,Active,Intent to Dismiss for Want of Prosecution,10/04/2024,,,,,,,,,,1,0,,
241200215857,Debt Claim,06/10/2024,967.35,Active,,,,,,,,,,,,1,0,,
241200215865,Debt Claim,06/10/2024,728.53,Active,,,,,,,,,,,,1,0,,
241200215874,Debt Claim,06/11/2024,12280.03,Active,,,,,,,,,,,,1,0,,
241200215888,Debt Claim,06/11/2024,1367.54,Dismissed,Intent to Dismiss for Want of Prosecution,08/23/2024,Non-suited or Dismissed by Plaintiff (OCA),08/19/2024,,,,,,,,1,0,,
241200215911,Debt Claim,06/11/2024,4122.97,Active,,,,,,,,,,,,1,0,,
241200215914,Debt Claim,06/11/2024,4541.08,Active,,,,,,,,,,,,1,0,,
241200215920,Debt Claim,06/11/2024,3825.86,Active,,,,,,,,,,,,1,1,,
241200215931,Small Claims,06/07/2024,,Active,Intent to Dismiss for Want of Prosecution,09/27/2024,,,,,,,,,,1,0,,
241200216844,Writ of Garnishment,06/10/2024,,Active,,,,,,,,,,,,1,0,,
241200216951,Writ of Garnishment,06/10/2024,,Active,,,,,,,,,,,,1,0,,
241200217018,Occupational Driver 's License,06/10/2024,,Disposed,,,Occupational Drivers License Granted (OCA),07/23/2024,,,,,,,,0,0,,
241200217032,Eviction,06/12/2024,0.0,Disposed,Eviction Docket,06/25/2024,All Other Dispositions (OCA),06/25/2024,,,,,,,,0,0,,
241200217265,Eviction,06/12/2024,13950.0,Disposed,Eviction Docket,06/25/2024,Default Judgment (OCA),06/25/2024,Default Judgment,06/25/2024,13691.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200217476,Eviction,06/11/2024,,Disposed,,,All Other Dispositions Except Dismissal (OCA),06/12/2024,,,,,,,,0,0,,
241200217487,Eviction,06/11/2024,,Disposed,,,All Other Dispositions Except Dismissal (OCA),06/12/2024,,,,,,,,0,0,,
241200217495,Eviction,06/11/2024,,Disposed,,,All Other Dispositions Except Dismissal (OCA),06/11/2024,,,,,,,,0,0,,
241200217553,Eviction,06/11/2024,2049.0,Disposed,Eviction Docket,06/25/2024,All Other Dispositions (OCA),06/25/2024,,,,,,,,0,0,,
241200217576,Eviction,06/11/2024,2371.0,Disposed,Eviction Docket,06/25/2024,All Other Dispositions (OCA),06/25/2024,,,,,,,,0,0,,
241200218525,Eviction,06/12/2024,1515.0,Disposed,Eviction Docket,07/26/2024,All Other Dispositions (OCA),07/26/2024,,,,,,,,0,0,,
241200218874,Eviction,06/12/2024,0.0,Disposed,Eviction Docket,06/25/2024,Default Judgment (OCA),06/25/2024,Default Judgment,06/25/2024,0.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200218899,Eviction,06/13/2024,3395.0,Disposed,Eviction Docket,06/25/2024,Trial or Hearing by Judge (OCA),06/25/2024,Final Judgment,06/25/2024,2011.0,0.0,204.0,0.0,8.5,0,0,0.0,0.0
241200218907,Eviction,06/13/2024,0.0,Disposed,Eviction Docket,08/06/2024,All Other Dispositions (OCA),08/06/2024,,,,,,,,0,0,,
241200218918,Eviction,06/13/2024,2982.0,Disposed,Eviction Docket,06/25/2024,Trial or Hearing by Judge (OCA),06/25/2024,Final Judgment,06/25/2024,1972.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200218980,Eviction,06/12/2024,0.0,Disposed,Eviction Docket,07/23/2024,All Other Dispositions (OCA),07/23/2024,,,,,,,,1,0,,
241200219006,Eviction,06/12/2024,,Dismissed,Intent to Dismiss for Want of Prosecution,06/25/2024,Dismissed for Want of Prosecution (OCA),06/25/2024,,,,,,,,1,0,,
241200219059,Eviction,06/12/2024,0.0,Disposed,Eviction Docket,08/06/2024,All Other Dispositions (OCA),08/06/2024,,,,,,,,1,1,,
241200219071,Small Claims,06/13/2024,4050.0,Active,Motion Docket,10/02/2024,,,,,,,,,,0,1,,
241200219153,Small Claims,06/13/2024,10000.0,Active,Mediation,10/18/2024,,,,,,,,,,0,0,,
241200219209,Small Claims,06/13/2024,1126.75,Active,,,,,,,,,,,,0,0,,
241200219237,Eviction,06/12/2024,,Dismissed,Intent to Dismiss for Want of Prosecution,06/25/2024,Dismissed for Want of Prosecution (OCA),06/25/2024,,,,,,,,1,0,,
241200219276,Small Claims,06/13/2024,684.14,Active,,,,,,,,,,,,0,0,,
241200219354,Eviction,06/13/2024,1100.0,Disposed,Eviction Docket,07/23/2024,Trial or Hearing by Judge (OCA),07/23/2024,Final Judgment,07/23/2024,0.0,0.0,0.0,0.0,,0,1,0.0,0.0
241200219792,Debt Claim,06/11/2024,1394.51,Active,,,,,,,,,,,,1,0,,
241200219801,Debt Claim,06/11/2024,1945.52,Active,,,,,,,,,,,,1,0,,
241200220685,Debt Claim,06/12/2024,2798.66,Active,,,,,,,,,,,,1,0,,
241200220696,Debt Claim,06/12/2024,3265.71,Active,Intent to Dismiss for Want of Prosecution,10/04/2024,,,,,,,,,,1,0,,
241200220705,Debt Claim,06/12/2024,9540.05,Active,,,,,,,,,,,,1,0,,
241200220721,Debt Claim,06/12/2024,6603.44,Active,,,,,,,,,,,,1,0,,
241200220723,Debt Claim,06/13/2024,1671.86,Active,,,,,,,,,,,,1,0,,
241200220755,Debt Claim,06/13/2024,2676.31,Active,,,,,,,,,,,,1,0,,
241200220796,Debt Claim,06/13/2024,1270.1,Active,,,,,,,,,,,,1,0,,
241200220809,Debt Claim,06/13/2024,6055.05,Active,,,,,,,,,,,,1,0,,
241200220820,Debt Claim,06/13/2024,1226.25,Active,,,,,,,,,,,,1,1,,
241200220842,Debt Claim,06/13/2024,5272.11,Active,,,,,,,,,,,,1,1,,
241200220894,Debt Claim,06/13/2024,4267.43,Active,,,,,,,,,,,,1,0,,
241200220900,Debt Claim,06/13/2024,6664.84,Active,,,,,,,,,,,,1,0,,
241200220906,Debt Claim,06/13/2024,11696.03,Active,,,,,,,,,,,,1,0,,
241200220954,Debt Claim,06/13/2024,7035.7,Active,,,,,,,,,,,,1,0,,
241200220967,Debt Claim,06/13/2024,6089.12,Disposed,Judge Compliance,09/25/2024,Agreed Judgment (OCA),08/23/2024,Agreed Judgment,08/23/2024,6089.12,0.0,0.0,0.0,,1,0,0.0,0.0
241200220971,Debt Claim,06/13/2024,3286.51,Active,,,,,,,,,,,,1,0,,
241200220976,Debt Claim,06/13/2024,8934.02,Active,,,,,,,,,,,,1,0,,
241200220982,Debt Claim,06/13/2024,5993.95,Active,,,,,,,,,,,,1,0,,
241200220993,Debt Claim,06/13/2024,12037.95,Active,,,,,,,,,,,,1,0,,
241200221042,Foreign Judgment,06/13/2024,,Active,,,,,,,,,,,,0,0,,
241200221050,Debt Claim,06/13/2024,2558.98,Active,,,,,,,,,,,,0,0,,
241200221065,Debt Claim,06/13/2024,2019.48,Active,,,,,,,,,,,,1,0,,
241200221116,Small Claims,06/14/2024,187.96,Dismissed,Intent to Dismiss for Want of Prosecution,08/16/2024,Non-suited or Dismissed by Plaintiff (OCA),07/29/2024,,,,,,,,1,0,,
241200221169,Small Claims,06/13/2024,20000.0,Active,Intent to Dismiss for Want of Prosecution,09/06/2024,,,,,,,,,,1,0,,
241200221192,Small Claims,06/13/2024,187.96,Active,,,,,,,,,,,,1,0,,
241200221288,Eviction,06/13/2024,1948.0,Disposed,Eviction Docket,06/25/2024,All Other Dispositions (OCA),06/25/2024,,,,,,,,0,1,,
241200221312,Eviction,06/13/2024,1397.0,Disposed,Eviction Docket,06/28/2024,All Other Dispositions (OCA),06/28/2024,,,,,,,,0,0,,
241200221314,Eviction,06/14/2024,1650.0,Appeal,Hearing,07/26/2024,Appeal Filed,07/23/2024,Default Judgment,07/16/2024,1895.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200221380,Small Claims,06/14/2024,20000.0,Active,Mediation,10/18/2024,,,,,,,,,,0,0,,
241200221428,Eviction,06/14/2024,1475.0,Dismissed,Eviction Docket,06/25/2024,Non-suited or Dismissed by Plaintiff (OCA),06/24/2024,,,,,,,,0,0,,
241200221469,Eviction,06/14/2024,8200.0,Dismissed,Intent to Dismiss for Want of Prosecution,06/25/2024,Dismissed for Want of Prosecution (OCA),06/25/2024,,,,,,,,0,0,,
241200221789,Occupational Driver 's License,06/14/2024,,Disposed,,,Occupational Drivers License Granted (OCA),06/24/2024,,,,,,,,0,0,,
241200223620,Small Claims,06/13/2024,7500.0,Active,Intent to Dismiss for Want of Prosecution,09/06/2024,,,,,,,,,,1,0,,
241200223727,Small Claims,06/17/2024,20000.0,Active,Intent to Dismiss for Want of Prosecution,07/19/2024,,,,,,,,,,0,0,,
241200223740,Occupational Driver 's License,06/14/2024,,Disposed,,,Occupational Drivers License Granted (OCA),06/24/2024,,,,,,,,1,0,,
241200223962,Debt Claim,06/14/2024,4820.24,Active,,,,,,,,,,,,1,0,,
241200224067,Debt Claim,06/14/2024,5047.05,Active,,,,,,,,,,,,1,0,,
241200224434,Debt Claim,06/14/2024,7307.26,Active,,,,,,,,,,,,1,1,,
241200224461,Small Claims,06/17/2024,5000.0,Active,,,,,,,,,,,,0,0,,
241200224491,Debt Claim,06/17/2024,4348.42,Active,,,,,,,,,,,,1,0,,
241200224631,Eviction,06/17/2024,1575.0,Disposed,Eviction Docket,07/16/2024,All Other Dispositions (OCA),07/16/2024,,,,,,,,0,0,,
241200224781,Debt Claim,06/14/2024,2614.09,Active,,,,,,,,,,,,1,0,,
241200224899,Eviction,06/17/2024,1534.66,Dismissed,Eviction Docket,07/09/2024,Non-suited or Dismissed by Plaintiff (OCA),06/25/2024,,,,,,,,0,0,,
241200224903,Debt Claim,06/14/2024,8608.22,Active,,,,,,,,,,,,1,0,,
241200224938,Small Claims,06/17/2024,20000.0,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),07/03/2024,,,,,,,,0,0,,
241200225731,Small Claims,06/18/2024,20000.0,Active,Mediation,10/25/2024,,,,,,,,,,0,1,,
241200225823,Small Claims,06/18/2024,20000.0,Active,Intent to Dismiss for Want of Prosecution,09/27/2024,,,,,,,,,,0,0,,
241200225864,Debt Claim,06/14/2024,5747.61,Active,,,,,,,,,,,,1,0,,
241200225867,Debt Claim,06/14/2024,4014.95,Dismissed,Intent to Dismiss for Want of Prosecution,10/11/2024,Non-suited or Dismissed by Plaintiff (OCA),08/14/2024,,,,,,,,1,0,,
241200225870,Debt Claim,06/14/2024,7009.2,Active,Intent to Dismiss for Want of Prosecution,10/11/2024,,,,,,,,,,0,0,,
241200225871,Debt Claim,06/14/2024,16907.75,Active,,,,,,,,,,,,1,0,,
241200225873,Eviction,06/14/2024,0.0,Disposed,Eviction Docket,07/23/2024,All Other Dispositions (OCA),07/23/2024,,,,,,,,1,0,,
241200225885,Eviction,06/14/2024,3307.04,Disposed,Eviction Docket,07/16/2024,Default Judgment (OCA),07/16/2024,Default Judgment,07/16/2024,3698.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200225886,Eviction,06/14/2024,2014.16,Dismissed,Eviction Docket,07/09/2024,Non-suited or Dismissed by Plaintiff (OCA),06/25/2024,,,,,,,,0,0,,
241200225894,Debt Claim,06/14/2024,9195.71,Active,Intent to Dismiss for Want of Prosecution,10/11/2024,,,,,,,,,,1,0,,
241200225897,Debt Claim,06/14/2024,12505.96,Active,Intent to Dismiss for Want of Prosecution,10/11/2024,,,,,,,,,,1,0,,
241200225932,Small Claims,06/17/2024,20000.0,Active,Intent to Dismiss for Want of Prosecution,08/02/2024,,,,,,,,,,1,0,,
241200225963,Eviction,06/17/2024,2664.0,Disposed,Eviction Docket,08/01/2024,All Other Dispositions (OCA),08/01/2024,,,,,,,,0,0,,
241200225984,Debt Claim,06/14/2024,3028.21,Active,,,,,,,,,,,,1,0,,
241200225987,Debt Claim,06/14/2024,1110.66,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),08/05/2024,,,,,,,,1,0,,
241200225991,Debt Claim,06/14/2024,2110.31,Active,,,,,,,,,,,,1,0,,
241200225993,Debt Claim,06/14/2024,10678.76,Active,,,,,,,,,,,,1,0,,
241200225996,Debt Claim,06/14/2024,6403.19,Active,,,,,,,,,,,,1,0,,
241200226032,Small Claims,06/18/2024,20000.0,Active,Intent to Dismiss for Want of Prosecution,11/01/2024,,,,,,,,,,0,0,,
241200226044,Debt Claim,06/14/2024,5066.88,Active,,,,,,,,,,,,1,0,,
241200226050,Debt Claim,06/14/2024,6250.6,Active,Judge Trial,10/07/2024,,,,,,,,,,1,1,,
241200226058,Debt Claim,06/14/2024,9558.2,Active,,,,,,,,,,,,1,0,,
241200226064,Debt Claim,06/17/2024,2809.71,Active,,,,,,,,,,,,1,0,,
241200226073,Debt Claim,06/17/2024,1901.63,Active,,,,,,,,,,,,1,0,,
241200226081,Debt Claim,06/17/2024,5655.43,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),08/14/2024,,,,,,,,1,0,,
241200226085,Debt Claim,06/17/2024,2026.8,Active,,,,,,,,,,,,1,0,,
241200226087,Debt Claim,06/18/2024,7994.8,Active,,,,,,,,,,,,1,0,,
241200226089,Debt Claim,06/18/2024,1552.81,Active,,,,,,,,,,,,1,0,,
241200226094,Debt Claim,06/18/2024,12214.82,Active,,,,,,,,,,,,1,0,,
241200226102,Debt Claim,06/18/2024,2022.36,Active,,,,,,,,,,,,1,0,,
241200226105,Debt Claim,06/18/2024,7179.13,Active,,,,,,,,,,,,1,0,,
241200226107,Debt Claim,06/18/2024,2740.09,Disposed,Judge Compliance,09/25/2024,Agreed Judgment (OCA),08/20/2024,Agreed Judgment,08/20/2024,2740.09,0.0,145.16,0.0,,1,0,0.0,0.0
241200226149,Eviction,06/18/2024,,Disposed,,,All Other Dispositions Except Dismissal (OCA),06/18/2024,,,,,,,,0,0,,
241200226161,Eviction,06/18/2024,2240.0,Disposed,Eviction Docket,07/16/2024,All Other Dispositions (OCA),07/16/2024,,,,,,,,0,1,,
241200226174,Eviction,06/18/2024,750.0,Disposed,Eviction Docket,07/23/2024,Trial or Hearing by Judge (OCA),07/23/2024,Final Judgment,07/23/2024,0.0,0.0,0.0,0.0,,1,0,0.0,0.0
241200226282,Writ of Re-Entry,06/13/2024,,Disposed,Hearing,07/15/2024,All Other Dispositions (OCA),07/15/2024,,,,,,,,1,1,,
241200226320,Eviction,06/18/2024,3400.0,Disposed,Eviction Docket,07/16/2024,Default Judgment (OCA),07/16/2024,Default Judgment,07/16/2024,4277.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200226400,Eviction,06/18/2024,14450.0,Disposed,Eviction Docket,07/23/2024,Default Judgment (OCA),07/23/2024,Default Judgment,07/23/2024,15859.0,1500.0,129.0,0.0,8.5,1,0,0.0,0.0
241200226407,Eviction,06/18/2024,9990.0,Disposed,Eviction Docket,07/16/2024,All Other Dispositions (OCA),07/16/2024,,,,,,,,0,0,,
241200226418,Eviction,06/18/2024,4708.0,Disposed,Eviction Docket,07/16/2024,All Other Dispositions (OCA),07/16/2024,,,,,,,,0,0,,
241200227853,Eviction,06/18/2024,,Disposed,,,All Other Dispositions Except Dismissal (OCA),06/20/2024,,,,,,,,0,0,,
241200227880,Eviction,06/18/2024,1840.0,Appeal,Eviction Docket,07/16/2024,Appeal Filed,07/23/2024,Final Judgment,07/16/2024,2893.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200227923,Eviction,06/18/2024,0.0,Disposed,Eviction Docket,07/23/2024,All Other Dispositions (OCA),07/23/2024,,,,,,,,1,0,,
241200227950,Eviction,06/18/2024,2651.46,Disposed,Eviction Docket,07/16/2024,Default Judgment (OCA),07/16/2024,Default Judgment,07/16/2024,3183.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200227973,Eviction,06/20/2024,3585.99,Appeal,Eviction Docket,07/16/2024,Appeal Filed,07/22/2024,Default Judgment,07/16/2024,3698.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200227982,Eviction,06/20/2024,1675.0,Appeal,Eviction Docket,07/26/2024,Appeal Filed,07/30/2024,Default Judgment,07/26/2024,1589.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200227993,Eviction,06/20/2024,1361.0,Dismissed,Intent to Dismiss for Want of Prosecution,07/16/2024,Non-suited or Dismissed by Plaintiff (OCA),07/10/2024,,,,,,,,0,0,,
241200228018,Eviction,06/20/2024,1520.0,Appeal,Eviction Docket,07/16/2024,Appeal Filed,07/22/2024,Final Judgment,07/16/2024,2304.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200228030,Small Claims,06/20/2024,171.16,Dismissed,Intent to Dismiss for Want of Prosecution,08/02/2024,Dismissed for Want of Prosecution (OCA),08/02/2024,,,,,,,,0,0,,
241200228055,Small Claims,06/20/2024,5000.0,Active,,,,,,,,,,,,0,0,,
241200228110,Small Claims,06/18/2024,8500.0,Active,Mediation,10/25/2024,,,,,,,,,,1,0,,
241200228628,Eviction,06/20/2024,1905.37,Disposed,Eviction Docket,07/23/2024,All Other Dispositions (OCA),07/23/2024,,,,,,,,0,0,,
241200228653,Eviction,06/20/2024,920.0,Appeal,Eviction Docket,07/23/2024,Appeal Filed,07/30/2024,Default Judgment,07/23/2024,984.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200228655,Eviction,06/20/2024,1430.0,Disposed,Eviction Docket,07/23/2024,Default Judgment (OCA),07/23/2024,Default Judgment,07/23/2024,2170.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
241200228679,Eviction,06/20/2024,2233.41,Disposed,Eviction Docket,07/23/2024,All Other Dispositions (OCA),07/23/2024,,,,,,,,0,0,,
241200229040,Small Claims,06/20/2024,5000.0,Active,Mediation,10/25/2024,,,,,,,,,,0,0,,
241200229069,Eviction,06/20/2024,4400.0,Appeal,Hearing,07/26/2024,Appeal Filed,07/23/2024,Final Judgment,07/16/2024,5329.0,0.0,279.0,0.0,8.5,0,0,0.0,0.0
241200229113,Small Claims,06/20/2024,20000.0,Active,Judge Trial,10/10/2024,,,,,,,,,,0,0,,
241200229290,Eviction,06/20/2024,1297.41,Disposed,Eviction Docket,07/16/2024,All Other Dispositions (OCA),07/16/2024,,,,,,,,0,0,,
241200229555,Occupational Driver 's License,06/18/2024,,Active,Intent to Dismiss for Want of Prosecution,08/30/2024,,,,,,,,,,1,0,,
241200230151,Eviction,06/20/2024,4708.0,Active,Intent to Dismiss for Want of Prosecution,07/09/2024,,,,,,,,,,0,0,,
241200230287,Occupational Driver 's License,06/18/2024,,Disposed,Intent to Dismiss for Want of Prosecution,08/30/2024,Occupational Drivers License Granted (OCA),07/21/2024,,,,,,,,1,0,,
241200230408,Debt Claim,06/18/2024,3066.27,Active,,,,,,,,,,,,1,0,,
241200230409,Debt Claim,06/18/2024,2158.31,Active,,,,,,,,,,,,1,0,,
241200230415,Debt Claim,06/18/2024,16055.05,Active,,,,,,,,,,,,0,0,,
241200230419,Debt Claim,06/20/2024,2707.54,Active,,,,,,,,,,,,1,0,,
