Case Number,JP Court ID,Citation Number,Filed Date,Offense Code,Offense Description,Statutory Cite 1,Statutory Cite 2,Arresting Agency Code,Arresting Agency Name,Officer Code,Officer Name,Plea Code,Plea Date,Disposition Code,Disposition Date,Judgment Date,Def Date of Birth,Def SPN Number,Def SPN Pointer,Def Gender,Def Race,Total Fines Assessed,Total Fines Due,Total Costs Assessed,Total Costs Due,Balance Due,Total Paid,Last Bond Set Date,Last Bond Posted Date,Last Bond Amount,Next Hearing Desc,Next Hearing Date,Next Hearing Time,Last Open Warr Type,Last Open Warr Date,court_number,case_type,Age At Filing,Minor,Cost Assessed,Fines Paid,Warrant Issued,DEF_ID
235200061138,"Precinct 5, Place 2",TX6IK80DPPOB,2023-02-15,820104,SPEEDING-10% OR MORE ABOVE POSTED SPEED (#),545.355,,10.0,Texas Department of Public Safety,15668,"Santee, David J.",,,,,,2005-03-01,,,M ,B,155.0,155.0,285.7,285.7,440.7,0.0,07/16/2024,,200.0,Non Appearance Show Cause,05/16/2023,10:30,Arrest Warrant,07/16/2024,JP 5-2,CRCIT,17.0,1,1,0,1,ieEaDo20050301
235200061139,"Precinct 5, Place 2",TX6IK80DPPOB,2023-02-15,540097,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY (#),601.191,,10.0,Texas Department of Public Safety,15668,"Santee, David J.",,,,,,2005-03-01,,,M ,B,253.0,253.0,246.2,246.2,499.2,0.0,07/16/2024,,500.0,Non Appearance Show Cause,05/16/2023,10:30,Arrest Warrant,07/16/2024,JP 5-2,CRCIT,17.0,1,1,0,1,ieEaDo20050301
235200061140,"Precinct 5, Place 2",TX6IK80DPPOB,2023-02-15,820112,NO DRIVER LICENSE WHEN UNLICENSED-NOT CDL,521.021,,10.0,Texas Department of Public Safety,15668,"Santee, David J.",,,,,,2005-03-01,,,M ,B,98.0,98.0,199.7,199.7,297.7,0.0,07/16/2024,,200.0,Non Appearance Show Cause,05/16/2023,10:30,Arrest Warrant,07/16/2024,JP 5-2,CRCIT,17.0,1,1,0,1,ieEaDo20050301
235200081588,"Precinct 5, Place 2",00-EE20193729,2023-02-28,820697,Ran Red Light,544.007,,0.0,Harris County Sheriff's Office,S28157,"Venson, Owen E",NC,10/13/2023,DIS,10/13/2023,10/13/2023,2005-09-01,,,M ,B,0.0,0.0,224.0,0.0,0.0,224.0,06/07/2023,06/19/2023,200.0,Jury Trial,06/06/2023,08:00,Arrest Warrant,06/07/2023,JP 5-2,CRCIT,17.0,1,1,1,1,ahHe20050901
235200082601,"Precinct 5, Place 2",00-EH0077891,2023-03-01,820620,No Seat Belt-Passenger,545.413,,0.0,Harris County Sheriff's Office,S29043,"Stewart, Troy",,,,,,2005-11-01,,,M ,W,30.0,30.0,248.2,248.2,278.2,0.0,04/25/2024,,200.0,Non Appearance Show Cause,06/15/2023,10:30,Arrest Warrant,04/25/2024,JP 5-2,CRCIT,17.0,1,1,0,1,inOc20051101
235200097412,"Precinct 5, Place 2",00-EE20195455,2023-03-11,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,0.0,Harris County Sheriff's Office,S29584,"Salinas, O",NC,11/08/2023,CON,02/15/2024,02/15/2024,2005-10-01,,,M ,W,200.0,200.0,318.7,318.7,518.7,0.0,12/17/2024,,0.0,Show Cause Hearing,04/26/2024,12:00,Capias Pro Fine,12/17/2024,JP 5-2,CRCIT,17.0,1,1,0,1,edWaAl20051001
235200118490,"Precinct 5, Place 2",00-EE20197334,2023-03-27,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,0.0,Harris County Sheriff's Office,S29810,"Osbey, Orin C",,,,,,2006-02-01,3191313.0,,F ,B,70.0,70.0,260.2,260.2,330.2,0.0,04/12/2024,,200.0,Non Appearance Show Cause,06/21/2023,10:30,Arrest Warrant,04/12/2024,JP 5-2,CRCIT,17.0,1,1,0,1,iaWi20060201
235200126542,"Precinct 5, Place 2",05-EE20118178,2023-03-31,820497,Fail To Stop Designated Point/Stop Sign,544.003,,5.0,Harris County Constable Precinct 5,C50875,"Goodwin, Kathy",NG,08/11/2023,DIS,03/13/2024,03/13/2024,2005-08-01,,,M ,W,0.0,0.0,0.0,0.0,0.0,0.0,12/06/2023,,200.0,Jury Trial,12/05/2023,08:00,Arrest Warrant,12/06/2023,JP 5-2,CRCIT,17.0,1,0,0,1,foSi20050801
235200126543,"Precinct 5, Place 2",05-EE20118178,2023-03-31,820112,No Driver's License,521.021,,5.0,Harris County Constable Precinct 5,C50875,"Goodwin, Kathy",NG,08/11/2023,DIS,03/13/2024,03/13/2024,2005-08-01,,,M ,W,0.0,0.0,0.0,0.0,0.0,0.0,12/06/2023,,200.0,Jury Trial,03/12/2024,08:00,Arrest Warrant,12/06/2023,JP 5-2,CRCIT,17.0,1,0,0,1,foSi20050801
235200127002,"Precinct 5, Place 2",00-EE20198610,2023-04-01,410504,Possession of Alcohol by a Minor,106.05,,0.0,Harris County Sheriff's Office,S18590,"Stiles, Shawn",,,,,,2005-06-01,,,M ,B,113.0,113.0,204.2,204.2,317.2,0.0,12/05/2024,,500.0,Non Appearance Show Cause,06/04/2024,08:00,Arrest Warrant,12/05/2024,JP 5-2,CRCIT,17.0,1,1,0,1,anMa20050601
235200135216,"Precinct 5, Place 2",17-026465,2023-04-10,821441,Use Wireless Communication Device In School Zone,545.425,,17.0,Cypress-ISD Police Department,232,"Thomas, Adrian",NC,03/11/2024,CON,03/11/2024,03/11/2024,2006-03-01,,,F ,W,100.0,0.0,199.0,0.0,0.0,299.0,12/06/2023,,200.0,Jury Trial,12/05/2023,08:00,Arrest Warrant,12/06/2023,JP 5-2,CRCIT,17.0,1,1,1,1,naLeGn20060301
235200146395,"Precinct 5, Place 2",00-EE20200577,2023-04-18,820196,Fail to Stop/Remain Stopped for School Bus,545.066,,0.0,Harris County Sheriff's Office,S26596,"Ho, Daniel",,,,,,2005-09-01,,,M ,W,990.0,990.0,536.2,536.2,1526.2,0.0,09/03/2024,,200.0,Non Appearance Show Cause,08/31/2023,12:30,Arrest Warrant,09/03/2024,JP 5-2,CRCIT,17.0,1,1,0,1,koMa20050901
235200146396,"Precinct 5, Place 2",00-EE20200577,2023-04-18,540097,Fail To Maintain Financial Responsibility,601.191,,0.0,Harris County Sheriff's Office,S26596,"Ho, Daniel",,,,,,2005-09-01,,,M ,W,253.0,253.0,246.2,246.2,499.2,0.0,09/03/2024,,500.0,Non Appearance Show Cause,08/31/2023,12:30,Arrest Warrant,09/03/2024,JP 5-2,CRCIT,17.0,1,1,0,1,koMa20050901
235200146397,"Precinct 5, Place 2",00-EE20200577,2023-04-18,820112,No Driver's License,521.021,,0.0,Harris County Sheriff's Office,S26596,"Ho, Daniel",,,,,,2005-09-01,,,M ,W,98.0,98.0,199.7,199.7,297.7,0.0,09/03/2024,,200.0,Non Appearance Show Cause,08/31/2023,12:30,Arrest Warrant,09/03/2024,JP 5-2,CRCIT,17.0,1,1,0,1,koMa20050901
235200149701,"Precinct 5, Place 2",05-EE20116898,2023-04-20,531108,Disorderly Conduct-Affraying,42.01(a)(6),,5.0,Harris County Constable Precinct 5,C50930,"Cardenas, Jeremy Nathaniel",,,,,,2005-08-01,,,F ,B,98.0,98.0,199.7,199.7,297.7,0.0,05/15/2024,,500.0,Non Appearance Show Cause,06/27/2023,14:30,Arrest Warrant,05/15/2024,JP 5-2,CRCIT,17.0,1,1,0,1,ayLe20050801
235200151752,"Precinct 5, Place 2",00-EE20195324,2023-04-21,820104,Speeding alleged 53mph in a Posted 35mph zone,545.355,,0.0,Harris County Sheriff's Office,S29855,"Escobar, Elver",G,09/26/2024,CON,09/26/2024,09/26/2024,2005-10-01,3196791.0,,M ,B,50.0,0.0,211.7,0.0,0.0,0.0,09/03/2024,,200.0,JP Centralized Jail Docket,09/26/2024,03:00,Arrest Warrant,09/03/2024,JP 5-2,CRCIT,17.0,1,1,0,1,onDeWa20051001
235200151753,"Precinct 5, Place 2",00-EE20195324,2023-04-21,820619,No Seat Belt-Driver,545.413,,0.0,Harris County Sheriff's Office,S29855,"Escobar, Elver",G,09/26/2024,CON,09/26/2024,09/26/2024,2005-10-01,3196791.0,,M ,B,26.0,0.0,198.2,0.0,0.0,0.0,09/03/2024,,200.0,JP Centralized Jail Docket,09/26/2024,03:00,Arrest Warrant,09/03/2024,JP 5-2,CRCIT,17.0,1,1,0,1,onDeWa20051001
235200151754,"Precinct 5, Place 2",00-EE20195324,2023-04-21,540097,Fail To Maintain Financial Responsibility,601.191,,0.0,Harris County Sheriff's Office,S29855,"Escobar, Elver",G,09/26/2024,CON,09/26/2024,09/26/2024,2005-10-01,3196791.0,,M ,B,180.0,0.0,196.2,0.0,0.0,0.0,09/03/2024,,500.0,JP Centralized Jail Docket,09/26/2024,03:00,Arrest Warrant,09/03/2024,JP 5-2,CRCIT,17.0,1,1,0,1,onDeWa20051001
235200161221,"Precinct 5, Place 2",00-EE20202178,2023-04-28,820808,No Drivers License On Demand,521.025,,0.0,Harris County Sheriff's Office,S29816,"Ruiz, Cecilio A",,,,,,2005-07-01,,,M ,B,63.0,63.0,189.2,189.2,252.2,0.0,06/18/2024,,200.0,Non Appearance Show Cause,10/04/2023,14:00,Arrest Warrant,06/18/2024,JP 5-2,CRCIT,17.0,1,1,0,1,ryMa20050701
235200161076,"Precinct 5, Place 2",TXC231045350,2023-05-01,820104,SPEEDING-10% OR MORE ABOVE POSTED SPEED (#),545.355,,10.0,Texas Department of Public Safety,09927,"Radford, Thomas, Jr.",NC,01/17/2024,CON,01/17/2024,01/17/2024,2005-06-01,,,M ,W,120.0,0.0,199.0,0.0,0.0,319.0,12/21/2023,,200.0,Jury Trial,12/19/2023,08:00,Arrest Warrant,12/21/2023,JP 5-2,CRCIT,17.0,1,1,1,1,anDaMa20050601
235200176433,"Precinct 5, Place 2",00-EE20201238,2023-05-11,820819,Illegal Use Of/Exp Buyer's Tag,503.063,TN 503.094,0.0,Harris County Sheriff's Office,S29785,"Bhullar, Gursimran",,,,,,2005-12-01,,,F ,B,223.0,223.0,237.2,237.2,460.2,0.0,04/08/2024,,500.0,Non Appearance Show Cause,08/16/2023,11:30,Arrest Warrant,04/08/2024,JP 5-2,CRCIT,17.0,1,1,0,1,eyRa20051201
235200176434,"Precinct 5, Place 2",00-EE20201238,2023-05-11,820790,Unapproved Sunscreen Device,547.609,,0.0,Harris County Sheriff's Office,S29785,"Bhullar, Gursimran",,,,,,2005-12-01,,,F ,B,55.0,55.0,255.7,255.7,310.7,0.0,04/08/2024,,200.0,Non Appearance Show Cause,08/16/2023,11:30,Arrest Warrant,04/08/2024,JP 5-2,CRCIT,17.0,1,1,0,1,eyRa20051201
235200182159,"Precinct 5, Place 2",00-EE20203931,2023-05-16,820497,Fail To Stop Designated Point/Stop Sign,544.003,,0.0,Harris County Sheriff's Office,S29731,"Hernandez, jose",,,,,,2005-08-01,,,M ,B,110.0,110.0,272.2,272.2,382.2,0.0,06/24/2024,,200.0,Non Appearance Show Cause,10/18/2023,14:00,Arrest Warrant,06/24/2024,JP 5-2,CRCIT,17.0,1,1,0,1,onJo20050801
235200182160,"Precinct 5, Place 2",00-EE20203931,2023-05-16,820833,"Fail To Signal Lane Change,Turn, Parked Position",545.104(a),,0.0,Harris County Sheriff's Office,S29731,"Hernandez, jose",,,,,,2005-08-01,,,M ,B,65.0,65.0,258.7,258.7,323.7,0.0,06/24/2024,,200.0,Non Appearance Show Cause,10/18/2023,14:00,Arrest Warrant,06/24/2024,JP 5-2,CRCIT,17.0,1,1,0,1,onJo20050801
235200182161,"Precinct 5, Place 2",00-EE20203931,2023-05-16,820112,No Driver's License,521.021,,0.0,Harris County Sheriff's Office,S29731,"Hernandez, jose",,,,,,2005-08-01,,,M ,B,98.0,98.0,199.7,199.7,297.7,0.0,06/24/2024,,200.0,Non Appearance Show Cause,10/18/2023,14:00,Arrest Warrant,06/24/2024,JP 5-2,CRCIT,17.0,1,1,0,1,onJo20050801
235200182173,"Precinct 5, Place 2",00-EE20203983,2023-05-16,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,0.0,Harris County Sheriff's Office,S29782,"Barnes, Michael T, II",,,,,,2006-02-01,,,M ,W,155.0,155.0,285.7,285.7,440.7,0.0,06/24/2024,,200.0,Non Appearance Show Cause,11/08/2023,12:00,Arrest Warrant,06/24/2024,JP 5-2,CRCIT,17.0,1,1,0,1,anHe20060201
235200182174,"Precinct 5, Place 2",00-EE20203983,2023-05-16,820112,No Driver's License,521.021,,0.0,Harris County Sheriff's Office,S29782,"Barnes, Michael T, II",,,,,,2006-02-01,,,M ,W,98.0,98.0,199.7,199.7,297.7,0.0,06/24/2024,,200.0,Non Appearance Show Cause,11/08/2023,12:00,Arrest Warrant,06/24/2024,JP 5-2,CRCIT,17.0,1,1,0,1,anHe20060201
235200184907,"Precinct 5, Place 2",00-EE20204573,2023-05-18,820112,No Driver's License,521.021,,0.0,Harris County Sheriff's Office,S29804,"McDougall, Jeffrey D",,,,,,2005-07-01,,,M ,W,98.0,98.0,199.7,199.7,297.7,0.0,08/12/2024,,200.0,Non Appearance Show Cause,01/25/2024,08:00,Arrest Warrant,08/12/2024,JP 5-2,CRCIT,17.0,1,1,0,1,isRe20050701
235200187122,"Precinct 5, Place 2",17-29297,2023-05-19,820471,Drove Wrong Side Of Road,545.051,,17.0,Cypress-ISD Police Department,135,"Diaz, Robert",,,,,,2005-09-01,,,M ,B,45.0,45.0,252.7,252.7,297.7,0.0,06/28/2024,,200.0,Non Appearance Show Cause,10/26/2023,12:00,Arrest Warrant,06/28/2024,JP 5-2,CRCIT,17.0,1,1,0,1,ahCaBa20050901
235200193340,"Precinct 5, Place 2",00-ee20196055,2023-05-24,820104,Speeding alleged 42 mph in a 30 mph speed zone,545.355,,0.0,Harris County Sheriff's Office,S29505,"Cadenas, Nancy",,,,,,2005-08-01,,,M ,W,45.0,45.0,252.7,252.7,297.7,0.0,06/26/2024,,200.0,Non Appearance Show Cause,08/16/2023,11:30,Arrest Warrant,06/26/2024,JP 5-2,CRCIT,17.0,1,1,0,1,elDe20050801
235200207625,"Precinct 5, Place 2",00-EE20207087,2023-06-04,820497,Fail To Stop Designated Point/Stop Sign,544.003,,0.0,Harris County Sheriff's Office,S18559,"Brinegar, W.",NG,02/19/2024,DIS,06/10/2024,06/10/2024,2005-10-01,,,M ,A,0.0,0.0,0.0,0.0,0.0,0.0,12/06/2023,12/12/2023,200.0,Jury Trial,12/05/2023,08:00,Arrest Warrant,12/06/2023,JP 5-2,CRCIT,17.0,1,0,0,1,ahCh20051001
235200220951,"Precinct 5, Place 2",05-EE20122108,2023-06-13,820697,Ran Red Light,544.007,,5.0,Harris County Constable Precinct 5,C50917,"Moreno, Vincent Anthony",,,,,,2005-09-01,,,M ,A,110.0,110.0,272.2,272.2,382.2,0.0,08/20/2024,,200.0,Non Appearance Show Cause,05/17/2024,08:00,Arrest Warrant,08/20/2024,JP 5-2,CRCIT,17.0,1,1,0,1,afAl20050901
235200220952,"Precinct 5, Place 2",05-EE20122108,2023-06-13,540097,Fail To Maintain Financial Responsibility,601.191,,5.0,Harris County Constable Precinct 5,C50917,"Moreno, Vincent Anthony",,,,,,2005-09-01,,,M ,A,253.0,253.0,246.2,246.2,499.2,0.0,08/20/2024,,500.0,Non Appearance Show Cause,05/17/2024,08:00,Arrest Warrant,08/20/2024,JP 5-2,CRCIT,17.0,1,1,0,1,afAl20050901
235200223861,"Precinct 5, Place 2",00-ee20204475,2023-06-15,820919,"Posses,Pur,Cons,Rec, Tobacco Prod By Minor",161.252,,0.0,Harris County Sheriff's Office,S29520,"Segovia, Yalexa M",G,10/08/2024,CON,10/08/2024,10/08/2024,2006-05-01,3193606.0,,M ,B,50.0,0.0,195.2,0.0,0.0,0.0,05/03/2024,,200.0,JP Centralized Jail Docket,10/08/2024,03:00,Arrest Warrant,05/03/2024,JP 5-2,CRCIT,17.0,1,1,0,1,asAn20060501
235200231626,"Precinct 5, Place 2",17-026765,2023-06-22,820112,No Driver's License,521.021,,17.0,Cypress-ISD Police Department,190,"Singh, Karanjit",NG,08/23/2023,,,,2005-09-01,,,F ,W,98.0,98.0,146.0,146.0,244.0,0.0,12/21/2023,,200.0,Jury Trial,12/19/2023,08:00,Arrest Warrant,12/21/2023,JP 5-2,CRCIT,17.0,1,1,0,1,raCo20050901
235200238543,"Precinct 5, Place 2",00-EE20210046,2023-06-27,820112,No Driver's License,521.021,,0.0,Harris County Sheriff's Office,S00654,"Aslam, Dainsh",G,06/13/2024,CON,06/13/2024,06/13/2024,2005-11-01,3172976.0,,F ,W,25.0,0.0,199.7,0.0,0.0,0.0,05/02/2024,,200.0,JP Centralized Jail Docket,06/13/2024,21:00,Arrest Warrant,05/02/2024,JP 5-2,CRCIT,17.0,1,1,0,1,elGiAl20051101
235200238544,"Precinct 5, Place 2",00-EE20210046,2023-06-27,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,0.0,Harris County Sheriff's Office,S00654,"Aslam, Dainsh",G,06/13/2024,CON,06/13/2024,06/13/2024,2005-11-01,3172976.0,,F ,W,25.0,0.0,255.7,0.0,0.0,0.0,05/02/2024,,200.0,JP Centralized Jail Docket,06/13/2024,21:00,Arrest Warrant,05/02/2024,JP 5-2,CRCIT,17.0,1,1,0,1,elGiAl20051101
235200238937,"Precinct 5, Place 2",05-EE20122995,2023-06-28,820697,Ran Red Light,544.007,,5.0,Harris County Constable Precinct 5,,,NC,09/11/2023,CON,02/01/2024,02/01/2024,2005-10-01,,,M ,B,200.0,200.0,314.2,314.2,514.2,0.0,06/21/2024,,0.0,Show Cause Hearing,04/12/2024,12:00,Capias Pro Fine,06/21/2024,JP 5-2,CRCIT,17.0,1,1,0,1,erRi20051001
235200239982,"Precinct 5, Place 2",17-025060,2023-06-28,540097,Fail To Maintain Financial Responsibility,601.191,,17.0,Cypress-ISD Police Department,115,"Estrada, Stephanie",NG,10/27/2023,DIS,01/31/2024,01/31/2024,2005-08-01,,,M ,W,0.0,0.0,0.0,0.0,0.0,0.0,01/19/2024,,500.0,Jury Trial,01/09/2024,08:00,Arrest Warrant,01/19/2024,JP 5-2,CRCIT,17.0,1,0,0,1,inIn20050801
235200239983,"Precinct 5, Place 2",17-025060,2023-06-28,821439,Attempt Criminal Trespass,15.01,PE 30.05,17.0,Cypress-ISD Police Department,115,"Estrada, Stephanie",NG,10/27/2023,DIS,05/07/2024,05/07/2024,2005-08-01,,,M ,W,0.0,0.0,0.0,0.0,0.0,0.0,01/19/2024,,500.0,Jury Trial,01/09/2024,08:00,Arrest Warrant,01/19/2024,JP 5-2,CRCIT,17.0,1,0,0,1,inIn20050801
235200242361,"Precinct 5, Place 2",00-EE20210403,2023-06-30,540097,Fail To Maintain Financial Responsibility,601.191,,0.0,Harris County Sheriff's Office,,,G,12/23/2024,CON,12/23/2024,12/23/2024,2006-01-01,3252092.0,,M ,W,175.0,0.0,246.2,0.0,0.0,0.0,08/01/2024,,500.0,JP Centralized Jail Docket,12/23/2024,09:00,Arrest Warrant,08/01/2024,JP 5-2,CRCIT,17.0,1,1,0,1,anGr20060101
235200242362,"Precinct 5, Place 2",00-EE20210403,2023-06-30,821574,Disregard Stop Sign,545.151,,0.0,Harris County Sheriff's Office,,,G,12/23/2024,CON,12/23/2024,12/23/2024,2006-01-01,3252092.0,,M ,W,25.0,0.0,258.7,0.0,0.0,0.0,08/01/2024,,200.0,JP Centralized Jail Docket,12/23/2024,09:00,Arrest Warrant,08/01/2024,JP 5-2,CRCIT,17.0,1,1,0,1,anGr20060101
235200245008,"Precinct 5, Place 2",00-EE20211578,2023-07-03,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,0.0,Harris County Sheriff's Office,S29816,"Ruiz, Cecilio A",,,,,,2005-10-01,,,M ,W,190.0,190.0,296.2,296.2,486.2,0.0,08/06/2024,,200.0,Non Appearance Show Cause,02/22/2024,08:00,Arrest Warrant,08/06/2024,JP 5-2,CRCIT,17.0,1,1,0,1,ahVi20051001
235200245009,"Precinct 5, Place 2",00-EE20211578,2023-07-03,820817,Driving On Shoulder,545.058,,0.0,Harris County Sheriff's Office,S29816,"Ruiz, Cecilio A",,,,,,2005-10-01,,,M ,W,95.0,95.0,267.7,267.7,362.7,0.0,08/12/2024,,200.0,Non Appearance Show Cause,02/22/2024,08:00,Arrest Warrant,08/12/2024,JP 5-2,CRCIT,17.0,1,1,0,1,ahVi20051001
235200245010,"Precinct 5, Place 2",00-EE20211578,2023-07-03,820163,Changed Lane When Unsafe,545.060,,0.0,Harris County Sheriff's Office,S29816,"Ruiz, Cecilio A",,,,,,2005-10-01,,,M ,W,70.0,70.0,260.2,260.2,330.2,0.0,08/12/2024,,200.0,Non Appearance Show Cause,02/22/2024,08:00,Arrest Warrant,08/12/2024,JP 5-2,CRCIT,17.0,1,1,0,1,ahVi20051001
235200246660,"Precinct 5, Place 2",00-EE20210821,2023-07-05,820112,No Driver's License,521.021,,0.0,Harris County Sheriff's Office,S27202,"Davis, Dallance J",NC,02/21/2024,DIS,02/21/2024,02/21/2024,2005-09-01,,,F ,A,0.0,0.0,171.0,0.0,0.0,171.0,01/18/2024,,200.0,Jury Trial,01/11/2024,08:00,Arrest Warrant,01/18/2024,JP 5-2,CRCIT,17.0,1,1,1,1,enMu20050901
235200246661,"Precinct 5, Place 2",00-EE20210821,2023-07-05,820836,Unauthorized Lighting On Vehicle,547.305,,0.0,Harris County Sheriff's Office,S27202,"Davis, Dallance J",NG,09/01/2023,DIS,02/21/2024,02/21/2024,2005-09-01,,,F ,A,0.0,0.0,0.0,0.0,0.0,0.0,01/18/2024,,200.0,Jury Trial,01/11/2024,08:00,Arrest Warrant,01/18/2024,JP 5-2,CRCIT,17.0,1,0,0,1,enMu20050901
235200250648,"Precinct 5, Place 2",05-EE20121341,2023-07-07,820112,No Driver's License,521.021,,5.0,Harris County Constable Precinct 5,C50579,"Thompson, Kirby Franklin",,,,,,2006-04-01,,,M ,A,98.0,98.0,199.7,199.7,297.7,0.0,06/25/2024,,200.0,Non Appearance Show Cause,10/25/2023,14:00,Arrest Warrant,06/25/2024,JP 5-2,CRCIT,17.0,1,1,0,1,elHa20060401
235200250649,"Precinct 5, Place 2",05-EE20121341,2023-07-07,540097,Fail To Maintain Financial Responsibility,601.191,,5.0,Harris County Constable Precinct 5,C50579,"Thompson, Kirby Franklin",,,,,,2006-04-01,,,M ,A,253.0,253.0,246.2,246.2,499.2,0.0,06/25/2024,,500.0,Non Appearance Show Cause,10/25/2023,14:00,Arrest Warrant,06/25/2024,JP 5-2,CRCIT,17.0,1,1,0,1,elHa20060401
235200250650,"Precinct 5, Place 2",05-EE20121341,2023-07-07,820108,Expired Registration,502.407,,5.0,Harris County Constable Precinct 5,C50579,"Thompson, Kirby Franklin",,,,,,2006-04-01,,,M ,A,18.0,18.0,175.7,175.7,193.7,0.0,06/25/2024,,200.0,Non Appearance Show Cause,10/25/2023,14:00,Arrest Warrant,06/25/2024,JP 5-2,CRCIT,17.0,1,1,0,1,elHa20060401
235200263106,"Precinct 5, Place 2",00-EE20212484,2023-07-17,820112,No Driver's License,521.021,,0.0,Harris County Sheriff's Office,S29779,"Acosta, Joaquin",,,,,,2006-05-01,,,M ,W,98.0,98.0,199.7,199.7,297.7,0.0,07/01/2024,,200.0,Non Appearance Show Cause,10/18/2023,14:00,Arrest Warrant,07/01/2024,JP 5-2,CRCIT,17.0,1,1,0,1,inAl20060501
235200263107,"Precinct 5, Place 2",00-EE20212484,2023-07-17,820171,Fail To Control Speed,545.351,,0.0,Harris County Sheriff's Office,S29779,"Acosta, Joaquin",,,,,,2006-05-01,,,M ,W,95.0,95.0,267.7,267.7,362.7,0.0,07/01/2024,,200.0,Non Appearance Show Cause,10/18/2023,14:00,Arrest Warrant,07/01/2024,JP 5-2,CRCIT,17.0,1,1,0,1,inAl20060501
235200263429,"Precinct 5, Place 2",17-28730,2023-07-18,820515,Fail To Yield Right of Way-Drive/Alley/Building,545.155,,17.0,Cypress-ISD Police Department,130,"Holley, Alexander",,,,,,2006-01-01,,,F ,W,95.0,95.0,267.7,267.7,362.7,0.0,07/01/2024,,200.0,Non Appearance Show Cause,12/20/2023,12:00,Arrest Warrant,07/01/2024,JP 5-2,CRCIT,17.0,1,1,0,1,saJaDe20060101
235200282810,"Precinct 5, Place 2",00-EE20214083,2023-08-01,820104,Speeding Greater Than 10% Over Posted Speed,545.355,,0.0,Harris County Sheriff's Office,S26525,"Beasley, Allen L, Jr.",NG,10/23/2023,,,,2005-11-01,,,M ,W,60.0,60.0,199.0,199.0,259.0,0.0,05/08/2024,,200.0,Jury Trial,04/30/2024,08:00,Arrest Warrant,05/08/2024,JP 5-2,CRCIT,17.0,1,1,0,1,erDe20051101
235200282811,"Precinct 5, Place 2",00-EE20214083,2023-08-01,820697,Ran Red Light,544.007,,0.0,Harris County Sheriff's Office,S26525,"Beasley, Allen L, Jr.",NG,10/23/2023,,,,2005-11-01,,,M ,W,110.0,110.0,199.0,199.0,309.0,0.0,05/08/2024,,200.0,Jury Trial,04/30/2024,08:00,Arrest Warrant,05/08/2024,JP 5-2,CRCIT,17.0,1,1,0,1,erDe20051101
235200288076,"Precinct 5, Place 2",05-EE20125347,2023-08-06,821168,Speeding Within Park,LG 320.0455,,5.0,Harris County Constable Precinct 5,C50576,"Olivarez, Diego, III",NC,12/03/2024,CON,12/03/2024,12/03/2024,2005-11-01,,,M ,W,92.9,0.0,198.17,0.0,0.0,291.07,08/22/2024,,500.0,Non Appearance Show Cause,03/15/2024,08:00,Arrest Warrant,08/22/2024,JP 5-2,CRCIT,17.0,1,1,1,1,asAn20051101
235200288077,"Precinct 5, Place 2",05-EE20125347,2023-08-06,540097,Fail To Maintain Financial Responsibility,601.191,,5.0,Harris County Constable Precinct 5,C50576,"Olivarez, Diego, III",,,,,,2005-11-01,,,M ,W,253.0,253.0,246.2,246.2,499.2,0.0,08/22/2024,,500.0,Non Appearance Show Cause,03/15/2024,08:00,Arrest Warrant,08/22/2024,JP 5-2,CRCIT,17.0,1,1,0,1,asAn20051101
235200288078,"Precinct 5, Place 2",05-EE20125347,2023-08-06,820175,Violate Drivers License Restriction,521.221,TN 521.461,5.0,Harris County Constable Precinct 5,C50576,"Olivarez, Diego, III",,,,,,2005-11-01,,,M ,W,42.9,42.9,183.17,183.17,226.07,0.0,08/22/2024,,200.0,Non Appearance Show Cause,03/15/2024,08:00,Arrest Warrant,08/22/2024,JP 5-2,CRCIT,17.0,1,1,0,1,asAn20051101
235200290158,"Precinct 5, Place 2",TXC231210610,2023-08-08,820620,"RIDE, NOT SECURED BY SAFETY BELT-PASSENGER (WHEN REQUIRED)",545.413,,10.0,Texas Department of Public Safety,14516 ,"Perrault, Andre",,,,,,2005-12-01,,,F ,W,30.0,30.0,248.2,248.2,278.2,0.0,01/13/2025,,200.0,Non Appearance Show Cause,04/29/2024,08:00,Arrest Warrant,01/13/2025,JP 5-2,CRCIT,17.0,1,1,0,1,iaNa20051201
235200290759,"Precinct 5, Place 2",TXC231210613,2023-08-08,820620,"RIDE, NOT SECURED BY SAFETY BELT-PASSENGER (WHEN REQUIRED)",545.413,,10.0,Texas Department of Public Safety,14516 ,"Perrault, Andre",,,,,,2005-12-01,,,M ,U,30.0,30.0,248.2,248.2,278.2,0.0,12/30/2024,,200.0,Non Appearance Show Cause,05/06/2024,08:00,Arrest Warrant,12/30/2024,JP 5-2,CRCIT,17.0,1,1,0,1,inLo20051201
